delivery_id,order_id,expected_date,actual_date,delivery_status
612266,512266,2024-04-02,2024-04-01,On-time
612267,512267,2023-08-06,\N,Failed
612268,512268,2024-08-05,2024-08-11,Delayed
612269,512269,2024-08-05,2024-08-04,On-time
612270,512270,2023-07-16,2023-07-19,Delayed
612271,512271,2024-06-12,2024-06-11,On-time
612272,512272,2024-05-25,2024-05-25,On-time
612273,512273,2024-02-28,2024-02-27,On-time
612274,512274,2023-06-14,2023-06-15,On-time
612275,512275,2023-07-29,\N,Failed
612276,512276,2024-02-25,2024-03-01,Delayed
612277,512277,2024-03-09,2024-03-09,On-time
612278,512278,2023-10-19,\N,Failed
612279,512279,2023-10-22,\N,Failed
612280,512280,2024-01-14,2024-01-14,On-time
612281,512281,2024-07-09,2024-07-11,Delayed
612282,512282,2024-08-30,2024-08-31,On-time
612283,512283,2023-06-21,2023-06-21,On-time
612284,512284,2024-09-02,2024-09-02,On-time
612285,512285,2024-10-02,2024-10-01,On-time
612286,512286,2024-08-25,2024-08-30,Delayed
612287,512287,2023-07-26,2023-07-25,On-time
612288,512288,2023-08-05,2023-08-07,Delayed
612289,512289,2024-03-12,2024-03-11,On-time
612290,512290,2023-08-20,2023-08-19,On-time
612291,512291,2024-02-13,2024-02-13,On-time
612292,512292,2024-08-11,\N,\N
612293,512293,2023-07-04,2023-07-07,Delayed
612294,512294,2024-04-10,2024-04-10,On-time
612295,512295,2024-04-20,2024-04-23,Delayed
612296,512296,2023-08-05,2023-08-05,On-time
612297,512297,2024-09-26,2024-09-28,Delayed
612298,512298,2023-08-08,2023-08-08,On-time
612299,512299,2024-03-05,2024-03-05,On-time
612300,512300,2024-07-24,2024-07-23,On-time
612301,512301,2023-07-24,\N,\N
612302,512302,2024-03-28,2024-03-28,On-time
612303,512303,2023-09-14,2023-09-14,On-time
612304,512304,2024-01-16,2024-01-16,On-time
612305,512305,2024-01-11,2024-01-11,On-time
612306,512306,2023-12-10,2023-12-13,Delayed
612307,512307,2023-12-28,2023-12-28,On-time
612308,512308,2024-07-24,2024-07-26,Delayed
612309,512309,2024-07-20,2024-07-19,On-time
612310,512310,2023-10-12,2023-10-11,On-time
612311,512311,2024-03-23,\N,\N
612312,512312,2024-04-08,2024-04-09,On-time
612313,512313,2023-11-13,2023-11-12,On-time
612314,512314,2024-01-07,2024-01-06,On-time
612315,512315,2024-02-09,\N,\N
612316,512316,2024-08-03,2024-08-02,On-time
612317,512317,2023-11-08,2023-11-08,On-time
612318,512318,2023-10-18,2023-10-19,On-time
612319,512319,2023-12-08,2023-12-07,On-time
612320,512320,2023-11-24,2023-11-25,On-time
612321,512321,2024-08-02,2024-08-03,On-time
612322,512322,2023-06-18,2023-06-19,On-time
612323,512323,2024-07-02,2024-07-02,On-time
612324,512324,2023-08-25,2023-08-25,On-time
612325,512325,2024-01-06,2024-01-05,On-time
612326,512326,2024-08-30,2024-08-31,On-time
612327,512327,2024-04-06,2024-04-07,On-time
612328,512328,2024-06-23,2024-06-24,On-time
612329,512329,2024-09-06,2024-09-05,On-time
612330,512330,2024-02-15,2024-02-16,On-time
612331,512331,2024-08-02,2024-08-02,On-time
612332,512332,2023-06-21,2023-06-21,On-time
612333,512333,2023-11-21,\N,\N
612334,512334,2024-07-23,2024-07-23,On-time
612335,512335,2024-04-09,2024-04-15,Delayed
612336,512336,2023-07-12,2023-07-13,On-time
612337,512337,2023-07-08,2023-07-08,On-time
612338,512338,2024-02-10,2024-02-09,On-time
612339,512339,2023-08-10,2023-08-13,Delayed
612340,512340,2023-11-04,2023-11-03,On-time
612341,512341,2024-06-19,2024-06-20,On-time
612342,512342,2023-10-03,2023-10-04,On-time
612343,512343,2023-11-18,2023-11-20,Delayed
612344,512344,2024-02-15,2024-02-17,Delayed
612345,512345,2023-10-31,2023-11-02,Delayed
612346,512346,2023-10-26,2023-10-25,On-time
612347,512347,2024-06-11,2024-06-12,On-time
612348,512348,2023-10-07,\N,\N
612349,512349,2023-09-29,2023-09-30,On-time
612350,512350,2024-08-25,2024-08-30,Delayed
612351,512351,2023-11-09,\N,Failed
612352,512352,2024-08-21,2024-08-22,On-time
612353,512353,2024-07-30,2024-07-30,On-time
612354,512354,2024-08-18,2024-08-19,On-time
612355,512355,2024-05-29,2024-05-28,On-time
612356,512356,2024-06-28,2024-06-27,On-time
612357,512357,2024-08-18,2024-08-18,On-time
612358,512358,2024-06-22,2024-06-23,On-time
612359,512359,2024-09-08,\N,Failed
612360,512360,2023-06-23,2023-06-23,On-time
612361,512361,2024-01-30,2024-01-30,On-time
612362,512362,2024-01-04,2024-01-09,Delayed
612363,512363,2024-09-16,2024-09-16,On-time
612364,512364,2024-01-24,2024-01-23,On-time
612365,512365,2023-06-11,2023-06-12,On-time
612366,512366,2024-07-21,\N,Failed
612367,512367,2024-03-16,2024-03-17,On-time
612368,512368,2023-07-13,\N,\N
612369,512369,2024-02-13,2024-02-13,On-time
612370,512370,2023-11-28,2023-11-27,On-time
612371,512371,2024-09-21,2024-09-20,On-time
612372,512372,2024-09-02,\N,Failed
612373,512373,2023-06-15,2023-06-15,On-time
612374,512374,2024-06-20,2024-06-21,On-time
612375,512375,2023-06-23,2023-06-24,On-time
612376,512376,2024-09-24,2024-09-24,On-time
612377,512377,2024-07-19,2024-07-18,On-time
612378,512378,2024-09-27,\N,Failed
612379,512379,2024-10-01,2024-10-01,On-time
612380,512380,2024-03-15,2024-03-15,On-time
612381,512381,2024-05-24,2024-05-24,On-time
612382,512382,2024-04-14,2024-04-20,Delayed
612383,512383,2024-04-08,2024-04-09,On-time
612384,512384,2024-07-07,2024-07-12,Delayed
612385,512385,2024-06-03,\N,Failed
612386,512386,2024-07-17,2024-07-16,On-time
612387,512387,2023-12-03,\N,\N
612388,512388,2023-08-02,2023-08-03,On-time
612389,512389,2024-09-17,2024-09-18,On-time
612390,512390,2024-05-11,2024-05-11,On-time
612391,512391,2023-07-12,2023-07-11,On-time
612392,512392,2023-12-09,2023-12-10,On-time
612393,512393,2023-08-06,2023-08-07,On-time
612394,512394,2023-07-16,2023-07-22,Delayed
612395,512395,2023-07-20,2023-07-21,On-time
612396,512396,2023-11-25,2023-12-01,Delayed
612397,512397,2024-07-13,2024-07-14,On-time
612398,512398,2023-08-15,2023-08-15,On-time
612399,512399,2024-01-13,2024-01-13,On-time
612400,512400,2023-08-06,2023-08-05,On-time
612401,512401,2023-08-23,2023-08-24,On-time
612402,512402,2023-10-27,2023-10-27,On-time
612403,512403,2024-09-26,2024-09-25,On-time
612404,512404,2023-06-28,2023-07-02,Delayed
612405,512405,2023-12-07,2023-12-06,On-time
612406,512406,2024-01-15,2024-01-15,On-time
612407,512407,2023-09-09,2023-09-13,Delayed
612408,512408,2024-10-01,2024-10-02,On-time
612409,512409,2023-06-04,2023-06-05,On-time
612410,512410,2024-08-19,2024-08-25,Delayed
612411,512411,2023-10-21,2023-10-21,On-time
612412,512412,2023-07-23,2023-07-23,On-time
612413,512413,2024-04-28,2024-04-30,Delayed
612414,512414,2023-09-15,2023-09-15,On-time
612415,512415,2023-07-20,\N,Failed
612416,512416,2023-09-29,2023-09-28,On-time
612417,512417,2023-12-24,2023-12-26,Delayed
612418,512418,2024-06-09,2024-06-08,On-time
612419,512419,2024-09-24,2024-09-23,On-time
612420,512420,2024-04-27,2024-04-27,On-time
612421,512421,2024-01-19,2024-01-19,On-time
612422,512422,2024-05-07,2024-05-13,Delayed
612423,512423,2024-01-23,2024-01-22,On-time
612424,512424,2023-07-11,2023-07-10,On-time
612425,512425,2024-02-17,\N,Failed
612426,512426,2024-02-15,2024-02-21,Delayed
612427,512427,2024-04-22,2024-04-21,On-time
612428,512428,2024-09-22,2024-09-27,Delayed
612429,512429,2024-07-18,2024-07-22,Delayed
612430,512430,2024-04-11,2024-04-11,On-time
612431,512431,2024-02-08,2024-02-07,On-time
612432,512432,2023-08-05,2023-08-10,Delayed
612433,512433,2023-09-30,2023-09-29,On-time
612434,512434,2024-01-25,2024-01-25,On-time
612435,512435,2024-02-28,2024-02-27,On-time
612436,512436,2023-11-07,2023-11-08,On-time
612437,512437,2024-08-10,2024-08-14,Delayed
612438,512438,2024-02-26,2024-02-27,On-time
612439,512439,2024-08-28,\N,Failed
612440,512440,2023-12-18,2023-12-18,On-time
612441,512441,2024-09-07,2024-09-08,On-time
612442,512442,2023-07-02,2023-07-02,On-time
612443,512443,2023-10-05,\N,Failed
612444,512444,2023-11-05,2023-11-08,Delayed
612445,512445,2024-08-22,2024-08-21,On-time
612446,512446,2024-02-14,2024-02-15,On-time
612447,512447,2023-10-08,2023-10-07,On-time
612448,512448,2024-02-08,\N,\N
612449,512449,2024-03-07,2024-03-07,On-time
612450,512450,2023-08-15,2023-08-19,Delayed
612451,512451,2023-07-22,2023-07-22,On-time
612452,512452,2024-06-30,2024-06-30,On-time
612453,512453,2023-11-08,\N,\N
612454,512454,2024-01-31,2024-02-03,Delayed
612455,512455,2024-08-03,2024-08-02,On-time
612456,512456,2024-06-21,2024-06-23,Delayed
612457,512457,2024-03-12,2024-03-13,On-time
612458,512458,2023-06-22,2023-06-23,On-time
612459,512459,2024-05-09,\N,\N
612460,512460,2023-10-14,2023-10-19,Delayed
612461,512461,2023-09-30,2023-10-01,On-time
612462,512462,2023-12-22,2023-12-21,On-time
612463,512463,2023-11-30,2023-12-05,Delayed
612464,512464,2024-08-16,\N,Failed
612465,512465,2024-07-06,2024-07-06,On-time
612466,512466,2023-11-04,2023-11-05,On-time
612467,512467,2023-07-09,2023-07-09,On-time
612468,512468,2023-10-04,2023-10-04,On-time
612469,512469,2024-04-17,2024-04-21,Delayed
612470,512470,2023-12-11,2023-12-11,On-time
612471,512471,2023-07-05,2023-07-06,On-time
612472,512472,2023-08-11,2023-08-11,On-time
612473,512473,2024-01-13,\N,Failed
612474,512474,2024-06-04,2024-06-04,On-time
612475,512475,2024-10-03,2024-10-08,Delayed
612476,512476,2024-05-13,2024-05-13,On-time
612477,512477,2024-07-02,\N,Failed
612478,512478,2023-09-11,\N,Failed
612479,512479,2023-06-19,2023-06-18,On-time
612480,512480,2024-09-24,2024-09-23,On-time
612481,512481,2024-03-18,2024-03-19,On-time
612482,512482,2023-06-14,\N,\N
612483,512483,2023-09-16,2023-09-16,On-time
612484,512484,2024-09-02,2024-09-07,Delayed
612485,512485,2024-06-27,2024-06-29,Delayed
612486,512486,2024-07-08,2024-07-07,On-time
612487,512487,2023-06-19,2023-06-20,On-time
612488,512488,2023-07-25,2023-07-29,Delayed
612489,512489,2024-02-13,2024-02-14,On-time
612490,512490,2024-07-15,2024-07-15,On-time
612491,512491,2024-08-18,2024-08-18,On-time
612492,512492,2023-07-25,2023-07-26,On-time
612493,512493,2024-07-15,2024-07-15,On-time
612494,512494,2024-08-14,2024-08-14,On-time
612495,512495,2023-09-06,\N,Failed
612496,512496,2024-05-23,2024-05-22,On-time
612497,512497,2024-04-24,2024-04-25,On-time
612498,512498,2024-06-07,2024-06-06,On-time
612499,512499,2024-08-15,2024-08-15,On-time
612500,512500,2023-10-14,2023-10-18,Delayed
612501,512501,2024-02-20,2024-02-20,On-time
612502,512502,2024-06-04,\N,Failed
612503,512503,2024-10-02,2024-10-08,Delayed
612504,512504,2024-05-04,2024-05-08,Delayed
612505,512505,2024-07-28,2024-07-29,On-time
612506,512506,2024-03-13,2024-03-13,On-time
612507,512507,2023-06-09,2023-06-10,On-time
612508,512508,2023-08-09,\N,\N
612509,512509,2024-05-30,2024-05-29,On-time
612510,512510,2024-07-16,2024-07-16,On-time
612511,512511,2024-01-07,\N,\N
612512,512512,2023-11-02,2023-11-01,On-time
612513,512513,2024-02-15,2024-02-14,On-time
612514,512514,2024-01-06,2024-01-05,On-time
612515,512515,2023-09-06,2023-09-11,Delayed
612516,512516,2023-11-30,2023-12-02,Delayed
612517,512517,2023-08-09,\N,\N
612518,512518,2024-09-04,\N,\N
612519,512519,2023-06-10,2023-06-11,On-time
612520,512520,2023-09-05,2023-09-06,On-time
612521,512521,2024-08-15,2024-08-15,On-time
612522,512522,2024-09-17,2024-09-17,On-time
612523,512523,2023-11-04,2023-11-05,On-time
612524,512524,2023-08-16,2023-08-15,On-time
612525,512525,2023-11-27,2023-12-03,Delayed
612526,512526,2023-07-27,2023-07-26,On-time
612527,512527,2024-06-08,2024-06-12,Delayed
612528,512528,2023-11-25,\N,\N
612529,512529,2023-12-12,2023-12-11,On-time
612530,512530,2023-08-06,2023-08-06,On-time
612531,512531,2024-02-23,2024-02-28,Delayed
612532,512532,2024-09-24,2024-09-28,Delayed
612533,512533,2024-07-06,\N,Failed
612534,512534,2024-04-30,2024-05-01,On-time
612535,512535,2024-09-25,2024-09-26,On-time
612536,512536,2024-01-23,\N,Failed
612537,512537,2023-09-11,2023-09-12,On-time
612538,512538,2023-11-28,2023-11-29,On-time
612539,512539,2024-04-28,2024-04-29,On-time
612540,512540,2023-07-09,2023-07-10,On-time
612541,512541,2024-06-29,2024-06-30,On-time
612542,512542,2023-12-05,2023-12-04,On-time
612543,512543,2023-07-31,\N,Failed
612544,512544,2024-09-26,2024-09-25,On-time
612545,512545,2023-09-19,\N,Failed
612546,512546,2024-05-14,2024-05-19,Delayed
612547,512547,2023-07-24,2023-07-24,On-time
612548,512548,2023-08-09,2023-08-10,On-time
612549,512549,2024-02-17,2024-02-23,Delayed
612550,512550,2024-09-13,2024-09-13,On-time
612551,512551,2023-08-07,2023-08-08,On-time
612552,512552,2024-06-21,2024-06-23,Delayed
612553,512553,2023-11-27,2023-11-28,On-time
612554,512554,2024-04-03,2024-04-06,Delayed
612555,512555,2024-05-04,2024-05-03,On-time
612556,512556,2024-10-02,2024-10-01,On-time
612557,512557,2024-03-15,2024-03-14,On-time
612558,512558,2023-10-25,2023-10-26,On-time
612559,512559,2024-07-08,2024-07-08,On-time
612560,512560,2024-05-04,2024-05-03,On-time
612561,512561,2024-01-24,2024-01-23,On-time
612562,512562,2023-12-27,\N,Failed
612563,512563,2024-07-24,2024-07-24,On-time
612564,512564,2024-01-03,\N,Failed
612565,512565,2023-12-20,2023-12-23,Delayed
612566,512566,2024-02-12,2024-02-13,On-time
612567,512567,2024-05-01,2024-05-04,Delayed
612568,512568,2024-05-14,\N,Failed
612569,512569,2024-06-24,2024-06-25,On-time
612570,512570,2023-10-08,2023-10-09,On-time
612571,512571,2024-02-13,2024-02-19,Delayed
612572,512572,2024-07-21,2024-07-25,Delayed
612573,512573,2024-09-05,2024-09-08,Delayed
612574,512574,2024-04-20,\N,Failed
612575,512575,2023-10-24,2023-10-27,Delayed
612576,512576,2023-09-26,2023-09-27,On-time
612577,512577,2023-11-28,2023-12-03,Delayed
612578,512578,2023-12-07,\N,\N
612579,512579,2023-09-02,2023-09-01,On-time
612580,512580,2024-07-07,2024-07-07,On-time
612581,512581,2023-11-16,\N,Failed
612582,512582,2023-12-08,2023-12-07,On-time
612583,512583,2023-10-08,\N,Failed
612584,512584,2023-08-10,\N,\N
612585,512585,2023-06-21,\N,\N
612586,512586,2024-09-07,\N,Failed
612587,512587,2023-08-08,2023-08-07,On-time
612588,512588,2024-02-18,2024-02-21,Delayed
612589,512589,2023-10-24,2023-10-23,On-time
612590,512590,2023-10-05,2023-10-06,On-time
612591,512591,2024-04-07,2024-04-06,On-time
612592,512592,2024-01-15,2024-01-15,On-time
612593,512593,2024-03-20,2024-03-23,Delayed
612594,512594,2024-06-16,2024-06-20,Delayed
612595,512595,2024-08-28,2024-08-28,On-time
612596,512596,2023-11-13,2023-11-12,On-time
612597,512597,2024-03-19,2024-03-23,Delayed
612598,512598,2023-11-20,2023-11-21,On-time
612599,512599,2024-09-12,2024-09-14,Delayed
612600,512600,2024-01-09,2024-01-10,On-time
612601,512601,2024-01-02,2024-01-06,Delayed
612602,512602,2023-09-20,2023-09-19,On-time
612603,512603,2024-05-13,2024-05-16,Delayed
612604,512604,2024-07-08,2024-07-08,On-time
612605,512605,2024-08-12,2024-08-12,On-time
612606,512606,2024-07-30,2024-07-29,On-time
612607,512607,2024-03-21,2024-03-22,On-time
612608,512608,2023-09-17,2023-09-16,On-time
612609,512609,2023-07-11,2023-07-11,On-time
612610,512610,2023-10-13,2023-10-18,Delayed
612611,512611,2024-04-09,\N,\N
612612,512612,2024-10-04,2024-10-09,Delayed
612613,512613,2024-03-21,2024-03-21,On-time
612614,512614,2023-08-08,2023-08-07,On-time
612615,512615,2023-10-25,2023-10-26,On-time
612616,512616,2024-03-10,\N,\N
612617,512617,2024-01-29,2024-01-31,Delayed
612618,512618,2023-12-19,2023-12-19,On-time
612619,512619,2024-05-20,2024-05-20,On-time
612620,512620,2023-09-02,2023-09-01,On-time
612621,512621,2024-07-04,2024-07-04,On-time
612622,512622,2024-07-12,2024-07-14,Delayed
612623,512623,2023-07-18,2023-07-17,On-time
612624,512624,2024-04-22,2024-04-23,On-time
612625,512625,2024-04-12,\N,Failed
612626,512626,2023-08-09,2023-08-09,On-time
612627,512627,2023-11-17,\N,Failed
612628,512628,2024-08-01,2024-08-01,On-time
612629,512629,2024-08-20,\N,\N
612630,512630,2023-10-19,\N,\N
612631,512631,2023-08-30,2023-08-30,On-time
612632,512632,2024-09-22,\N,\N
612633,512633,2024-01-11,2024-01-13,Delayed
612634,512634,2024-03-29,2024-04-02,Delayed
612635,512635,2024-08-10,2024-08-16,Delayed
612636,512636,2023-09-08,2023-09-08,On-time
612637,512637,2024-07-12,2024-07-13,On-time
612638,512638,2024-06-01,2024-06-02,On-time
612639,512639,2023-07-06,2023-07-10,Delayed
612640,512640,2023-07-07,2023-07-07,On-time
612641,512641,2024-09-04,2024-09-08,Delayed
612642,512642,2023-09-30,2023-10-06,Delayed
612643,512643,2023-09-16,\N,\N
612644,512644,2023-08-25,2023-08-24,On-time
612645,512645,2023-09-23,2023-09-25,Delayed
612646,512646,2023-10-06,2023-10-05,On-time
612647,512647,2023-12-06,2023-12-09,Delayed
612648,512648,2024-01-17,2024-01-19,Delayed
612649,512649,2024-01-12,\N,Failed
612650,512650,2023-12-12,2023-12-14,Delayed
612651,512651,2023-10-08,2023-10-09,On-time
612652,512652,2024-01-30,2024-01-29,On-time
612653,512653,2023-12-27,2023-12-28,On-time
612654,512654,2024-05-28,2024-05-27,On-time
612655,512655,2024-03-14,2024-03-14,On-time
612656,512656,2024-07-22,2024-07-21,On-time
612657,512657,2023-06-14,2023-06-16,Delayed
612658,512658,2023-12-28,2023-12-29,On-time
612659,512659,2023-09-23,2023-09-23,On-time
612660,512660,2024-02-29,2024-03-01,On-time
612661,512661,2024-09-29,2024-09-28,On-time
612662,512662,2024-01-09,2024-01-09,On-time
612663,512663,2023-08-22,\N,\N
612664,512664,2023-09-27,2023-09-27,On-time
612665,512665,2024-07-28,\N,\N
612666,512666,2023-07-21,2023-07-22,On-time
612667,512667,2023-06-15,2023-06-14,On-time
612668,512668,2024-02-10,2024-02-14,Delayed
612669,512669,2024-04-04,2024-04-07,Delayed
612670,512670,2024-01-15,2024-01-15,On-time
612671,512671,2023-10-22,2023-10-23,On-time
612672,512672,2024-03-04,2024-03-05,On-time
612673,512673,2024-08-03,2024-08-09,Delayed
612674,512674,2024-04-20,2024-04-21,On-time
612675,512675,2024-02-10,2024-02-09,On-time
612676,512676,2024-08-01,2024-08-02,On-time
612677,512677,2024-07-07,2024-07-07,On-time
612678,512678,2023-10-24,2023-10-25,On-time
612679,512679,2024-03-17,2024-03-17,On-time
612680,512680,2024-08-11,2024-08-10,On-time
612681,512681,2023-09-13,2023-09-12,On-time
612682,512682,2024-05-15,2024-05-16,On-time
612683,512683,2024-07-12,\N,\N
612684,512684,2024-02-03,\N,Failed
612685,512685,2023-11-29,2023-11-29,On-time
612686,512686,2023-06-30,2023-06-30,On-time
612687,512687,2024-08-30,2024-08-31,On-time
612688,512688,2024-08-08,2024-08-08,On-time
612689,512689,2024-09-09,2024-09-14,Delayed
612690,512690,2024-05-16,2024-05-18,Delayed
612691,512691,2023-08-09,2023-08-09,On-time
612692,512692,2023-07-22,2023-07-28,Delayed
612693,512693,2023-11-09,2023-11-10,On-time
612694,512694,2023-10-02,2023-10-01,On-time
612695,512695,2024-08-20,2024-08-21,On-time
612696,512696,2023-09-07,2023-09-07,On-time
612697,512697,2024-10-01,2024-10-06,Delayed
612698,512698,2023-11-04,2023-11-04,On-time
612699,512699,2023-08-24,2023-08-30,Delayed
612700,512700,2024-05-10,\N,Failed
612701,512701,2023-10-01,2023-10-01,On-time
612702,512702,2024-03-29,2024-03-31,Delayed
612703,512703,2023-11-07,2023-11-07,On-time
612704,512704,2023-09-01,\N,Failed
612705,512705,2023-12-20,2023-12-20,On-time
612706,512706,2024-01-02,2024-01-05,Delayed
612707,512707,2024-08-09,2024-08-10,On-time
612708,512708,2023-12-02,2023-12-06,Delayed
612709,512709,2024-01-05,2024-01-11,Delayed
612710,512710,2023-11-12,2023-11-13,On-time
612711,512711,2024-05-20,2024-05-20,On-time
612712,512712,2023-09-26,2023-10-01,Delayed
612713,512713,2024-09-26,2024-09-27,On-time
612714,512714,2023-12-14,2023-12-20,Delayed
612715,512715,2024-01-04,2024-01-09,Delayed
612716,512716,2024-04-07,2024-04-08,On-time
612717,512717,2024-02-08,\N,Failed
612718,512718,2023-11-19,2023-11-24,Delayed
612719,512719,2023-06-27,2023-06-28,On-time
612720,512720,2024-05-03,2024-05-08,Delayed
612721,512721,2023-10-13,2023-10-14,On-time
612722,512722,2023-10-28,2023-10-27,On-time
612723,512723,2024-03-19,2024-03-25,Delayed
612724,512724,2024-01-29,\N,Failed
612725,512725,2024-03-01,2024-02-29,On-time
612726,512726,2024-07-10,2024-07-11,On-time
612727,512727,2024-05-20,2024-05-19,On-time
612728,512728,2024-06-19,2024-06-18,On-time
612729,512729,2024-04-04,2024-04-08,Delayed
612730,512730,2024-09-02,2024-09-03,On-time
612731,512731,2023-10-27,2023-10-29,Delayed
612732,512732,2024-07-24,2024-07-25,On-time
612733,512733,2024-09-13,2024-09-12,On-time
